Planet,Link
Kepler-1929-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1929_b
Kepler-1922-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1922_b
Kepler-1914-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1914_b
Kepler-1900-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1900_b
Kepler-1899-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1899_b
Kepler-1866-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1866_b
Kepler-1865-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1865_b
Kepler-1866-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1866_b
Kepler-1865-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1865_b
Kepler-1863-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1863_b
Kepler-1848-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1848_b
Kepler-1835-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1835_b
Kepler-1818-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1818_b
Kepler-1811-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1811_b
Kepler-1809-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1809_b
Kepler-1807-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1807_b
Kepler-1807-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1807_b
Kepler-1789-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1789_b
Kepler-1781-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1781_b
Kepler-1774-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1774_b
Kepler-1768-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1768_b
Kepler-1751-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1751_b
Kepler-1727-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1727_b
Kepler-1311-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1311_d
Kepler-1727-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1727_b
Kepler-1311-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1311_d
Kepler-1073-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1073_d
Kepler-495-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-495_c
Kepler-487-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-487_d
Kepler-418-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-418_c
Kepler-1964-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1964_b
Kepler-1951-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1951_b
Kepler-1941-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1941_b
Kepler-1941-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1941_b
Kepler-1918-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1918_b
Kepler-1916-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1916_b
Kepler-1913-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1913_b
Kepler-1907-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1907_b
Kepler-1906-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1906_b
Kepler-1888-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1888_b
Kepler-1884-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1884_b
Kepler-1888-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1888_b
Kepler-1884-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1884_b
Kepler-1883-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1883_b
Kepler-1877-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1877_b
Kepler-1874-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1874_b
Kepler-1856-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1856_b
Kepler-1853-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1853_b
Kepler-1844-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1844_b
Kepler-1840-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1840_b
Kepler-1840-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1840_b
Kepler-1819-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1819_b
Kepler-1799-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1799_b
Kepler-1798-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1798_b
Kepler-1795-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1795_b
Kepler-1766-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1766_b
Kepler-1757-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1757_b
Kepler-501-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-501_c
Kepler-1757-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1757_b
Kepler-501-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-501_c
Kepler-196-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-196_d
Kepler-1956-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1956_b
Kepler-1954-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1954_b
Kepler-1949-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1949_b
Kepler-1946-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1946_b
Kepler-1921-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1921_b
Kepler-1910-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1910_b
Kepler-1910-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1910_b
Kepler-1903-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1903_b
Kepler-1885-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1885_b
Kepler-1861-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1861_b
Kepler-1860-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1860_b
Kepler-1830-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1830_b
Kepler-1823-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1823_b
Kepler-1815-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1815_b
Kepler-1823-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1823_b
Kepler-1815-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1815_b
Kepler-1812-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1812_b
Kepler-1810-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1810_b
Kepler-1782-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1782_b
Kepler-1761-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1761_b
Kepler-1747-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1747_b
Kepler-1744-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1744_b
Kepler-1742-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1742_b
Kepler-1742-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1742_b
Kepler-1736-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1736_b
Kepler-1715-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1715_b
Kepler-1710-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1710_b
Kepler-1709-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1709_b
Kepler-1321-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1321_d
Kepler-1967-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1967_b
Kepler-1947-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1947_b
Kepler-1967-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1967_b
Kepler-1947-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1947_b
Kepler-1944-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1944_b
Kepler-1931-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1931_b
Kepler-1926-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1926_b
Kepler-1892-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1892_b
Kepler-1880-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1880_b
Kepler-1870-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1870_b
Kepler-1858-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1858_b
Kepler-1858-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1858_b
Kepler-1845-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1845_b
Kepler-1836-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1836_b
Kepler-1828-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1828_b
Kepler-1827-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1827_b
Kepler-1802-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1802_c
Kepler-1800-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1800_b
Kepler-1793-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1793_b
Kepler-1800-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1800_b
Kepler-1793-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1793_b
Kepler-1762-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1762_b
Kepler-1759-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1759_b
Kepler-1758-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1758_b
Kepler-1753-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1753_b
Kepler-1749-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1749_b
Kepler-1748-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1748_b
Kepler-1733-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1733_b
Kepler-1733-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1733_b
Kepler-1718-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1718_b
Kepler-1130-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1130_d
Kepler-1067-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1067_c
Kepler-616-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-616_d
Kepler-589-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-589_c
Kepler-352-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-352_d
Kepler-1958-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1958_b
Kepler-352-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-352_d
Kepler-1958-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1958_b
Kepler-1950-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1950_b
Kepler-1948-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1948_b
Kepler-1928-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1928_b
Kepler-1919-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1919_b
Kepler-1902-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1902_b
Kepler-1882-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1882_b
Kepler-1881-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1881_b
Kepler-1881-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1881_b
Kepler-1871-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1871_b
Kepler-1850-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1850_b
Kepler-1842-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1842_b
Kepler-1801-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1801_b
Kepler-1784-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1784_b
Kepler-1778-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1778_b
Kepler-1735-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1735_b
Kepler-1778-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1778_b
Kepler-1735-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1735_b
Kepler-1732-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1732_b
Kepler-1724-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1724_b
Kepler-1721-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1721_b
Kepler-1719-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1719_b
Kepler-1716-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1716_b
Kepler-1488-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1488_c
Kepler-1312-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1312_c
Kepler-1312-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1312_c
Kepler-1038-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1038_c
Kepler-607-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-607_c
Kepler-1968-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1968_b
Kepler-1961-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1961_b
Kepler-1952-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1952_b
Kepler-1945-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1945_b
Kepler-1939-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1939_b
Kepler-1945-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1945_b
Kepler-1939-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1939_b
Kepler-1905-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1905_b
Kepler-1886-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1886_b
Kepler-1864-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1864_b
Kepler-1862-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1862_b
Kepler-1843-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1843_b
Kepler-1839-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1839_b
Kepler-1832-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1832_b
Kepler-1832-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1832_b
Kepler-1824-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1824_b
Kepler-1821-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1821_b
Kepler-1787-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1787_b
Kepler-1777-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1777_b
Kepler-1775-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1775_b
Kepler-1763-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1763_b
Kepler-1750-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1750_b
Kepler-1763-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1763_b
Kepler-1750-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1750_b
Kepler-1741-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1741_b
Kepler-1740-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1740_b
Kepler-1730-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1730_b
Kepler-1713-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1713_b
Kepler-1712-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1712_b
Kepler-1530-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1530_d
Kepler-1322-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1322_c
Kepler-1322-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1322_c
Kepler-457-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-457_d
Kepler-27-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-27_d
Kepler-1965-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1965_b
Kepler-1963-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1963_b
Kepler-1962-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1962_b
Kepler-1959-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1959_b
Kepler-1955-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1955_b
Kepler-1959-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1959_b
Kepler-1955-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1955_b
Kepler-1943-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1943_b
Kepler-1936-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1936_b
Kepler-1930-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1930_b
Kepler-1927-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1927_b
Kepler-1912-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1912_b
Kepler-1909-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1909_b
Kepler-1897-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1897_b
Kepler-1897-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1897_b
Kepler-1834-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1834_b
Kepler-1825-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1825_b
Kepler-1816-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1816_b
Kepler-1802-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1802_b
Kepler-1783-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1783_b
Kepler-1772-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1772_b
Kepler-1769-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1769_b
Kepler-1772-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1772_b
Kepler-1769-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1769_b
Kepler-1726-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1726_b
Kepler-1723-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1723_b
Kepler-1717-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1717_b
Kepler-1468-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1468_d
Kepler-1969-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1969_b
Kepler-1917-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1917_b
Kepler-1894-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1894_b
Kepler-1894-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1894_b
Kepler-1797-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1797_b
Kepler-1786-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1786_b
Kepler-1780-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1780_b
GJ-367-b,https://eyes.nasa.gov/apps/exo/#/planet/GJ-367_b
OGLE-2019-BLG-0304L-b,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2019-BLG-0304L_b
KMT-2016-BLG-2605L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2016-BLG-2605L_b
HD-29399-b,https://eyes.nasa.gov/apps/exo/#/planet/HD-29399_b
KMT-2016-BLG-2605L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2016-BLG-2605L_b
HD-29399-b,https://eyes.nasa.gov/apps/exo/#/planet/HD-29399_b
HD-207897-b,https://eyes.nasa.gov/apps/exo/#/planet/HD-207897_b
HD-137496-c,https://eyes.nasa.gov/apps/exo/#/planet/HD-137496_c
HD-137496-b,https://eyes.nasa.gov/apps/exo/#/planet/HD-137496_b
TOI-2257-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2257_b
HIP-97166-c,https://eyes.nasa.gov/apps/exo/#/planet/HIP-97166_c
HIP-97166-b,https://eyes.nasa.gov/apps/exo/#/planet/HIP-97166_b
LHS-1678-c,https://eyes.nasa.gov/apps/exo/#/planet/LHS-1678_c
LHS-1678-c,https://eyes.nasa.gov/apps/exo/#/planet/LHS-1678_c
HD-96700-c,https://eyes.nasa.gov/apps/exo/#/planet/HD-96700_c
HD-96700-b,https://eyes.nasa.gov/apps/exo/#/planet/HD-96700_b
HD-93385-d,https://eyes.nasa.gov/apps/exo/#/planet/HD-93385_d
HD-93385-c,https://eyes.nasa.gov/apps/exo/#/planet/HD-93385_c
HD-93385-b,https://eyes.nasa.gov/apps/exo/#/planet/HD-93385_b
HD-39194-d,https://eyes.nasa.gov/apps/exo/#/planet/HD-39194_d
HD-39194-c,https://eyes.nasa.gov/apps/exo/#/planet/HD-39194_c
HD-39194-c,https://eyes.nasa.gov/apps/exo/#/planet/HD-39194_c
HD-39194-b,https://eyes.nasa.gov/apps/exo/#/planet/HD-39194_b
HD-189567-c,https://eyes.nasa.gov/apps/exo/#/planet/HD-189567_c
HD-189567-b,https://eyes.nasa.gov/apps/exo/#/planet/HD-189567_b
HD-154088-b,https://eyes.nasa.gov/apps/exo/#/planet/HD-154088_b
LHS-1678-b,https://eyes.nasa.gov/apps/exo/#/planet/LHS-1678_b
CD-Ceti-b,https://eyes.nasa.gov/apps/exo/#/planet/CD-Ceti_b
EPIC-206042996-c,https://eyes.nasa.gov/apps/exo/#/planet/EPIC-206042996_c
EPIC-206042996-c,https://eyes.nasa.gov/apps/exo/#/planet/EPIC-206042996_c
TOI-2285-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2285_b
HD-25723-b,https://eyes.nasa.gov/apps/exo/#/planet/HD-25723_b
GJ-9689-b,https://eyes.nasa.gov/apps/exo/#/planet/GJ-9689_b
EPIC-228836835-b,https://eyes.nasa.gov/apps/exo/#/planet/EPIC-228836835_b
EPIC-220492298-b,https://eyes.nasa.gov/apps/exo/#/planet/EPIC-220492298_b
EPIC-212624936-c,https://eyes.nasa.gov/apps/exo/#/planet/EPIC-212624936_c
EPIC-212624936-b,https://eyes.nasa.gov/apps/exo/#/planet/EPIC-212624936_b
EPIC-212624936-c,https://eyes.nasa.gov/apps/exo/#/planet/EPIC-212624936_c
EPIC-212624936-b,https://eyes.nasa.gov/apps/exo/#/planet/EPIC-212624936_b
EPIC-206024342-d,https://eyes.nasa.gov/apps/exo/#/planet/EPIC-206024342_d
EPIC-201595106-b,https://eyes.nasa.gov/apps/exo/#/planet/EPIC-201595106_b
EPIC-201427007-b,https://eyes.nasa.gov/apps/exo/#/planet/EPIC-201427007_b
17-Scorpii-b,https://eyes.nasa.gov/apps/exo/#/planet/17-Scorpii_b
TOI-3362-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-3362_b
TOI-1789-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-1789_b
TOI-1298-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-1298_b
TOI-1298-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-1298_b
OGLE-2018-BLG-1185L-b,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2018-BLG-1185L_b
HD-63935-c,https://eyes.nasa.gov/apps/exo/#/planet/HD-63935_c
HD-63935-b,https://eyes.nasa.gov/apps/exo/#/planet/HD-63935_b
TOI-530-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-530_b
TOI-1431-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-1431_b
KMT-2018-BLG-1743L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2018-BLG-1743L_b
TOI-559-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-559_b
KMT-2018-BLG-1743L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2018-BLG-1743L_b
TOI-559-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-559_b
TOI-558-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-558_b
TIC-257060897-b,https://eyes.nasa.gov/apps/exo/#/planet/TIC-257060897_b
GPX-1-b,https://eyes.nasa.gov/apps/exo/#/planet/GPX-1_b
TOI-1201-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-1201_b
OGLE-2018-BLG-0962L-b,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2018-BLG-0962L_b
OGLE-2018-BLG-0567L-b,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2018-BLG-0567L_b
K2-357-b,https://eyes.nasa.gov/apps/exo/#/planet/K2-357_b
K2-357-b,https://eyes.nasa.gov/apps/exo/#/planet/K2-357_b
K2-355-b,https://eyes.nasa.gov/apps/exo/#/planet/K2-355_b
K2-358-b,https://eyes.nasa.gov/apps/exo/#/planet/K2-358_b
HD-22496-b,https://eyes.nasa.gov/apps/exo/#/planet/HD-22496_b
TOI-1518-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-1518_b
TIC-172900988-b,https://eyes.nasa.gov/apps/exo/#/planet/TIC-172900988_b
KMT-2019-BLG-1715L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2019-BLG-1715L_b
KMT-2018-BLG-1025L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2018-BLG-1025L_b
KMT-2019-BLG-1715L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2019-BLG-1715L_b
KMT-2018-BLG-1025L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2018-BLG-1025L_b
K2-351-b,https://eyes.nasa.gov/apps/exo/#/planet/K2-351_b
K2-350-c,https://eyes.nasa.gov/apps/exo/#/planet/K2-350_c
K2-349-b,https://eyes.nasa.gov/apps/exo/#/planet/K2-349_b
K2-347-b,https://eyes.nasa.gov/apps/exo/#/planet/K2-347_b
K2-346-b,https://eyes.nasa.gov/apps/exo/#/planet/K2-346_b
K2-345-b,https://eyes.nasa.gov/apps/exo/#/planet/K2-345_b
K2-340-b,https://eyes.nasa.gov/apps/exo/#/planet/K2-340_b
K2-340-b,https://eyes.nasa.gov/apps/exo/#/planet/K2-340_b
K2-337-b,https://eyes.nasa.gov/apps/exo/#/planet/K2-337_b
K2-336-b,https://eyes.nasa.gov/apps/exo/#/planet/K2-336_b
K2-335-b,https://eyes.nasa.gov/apps/exo/#/planet/K2-335_b
K2-332-b,https://eyes.nasa.gov/apps/exo/#/planet/K2-332_b
K2-330-b,https://eyes.nasa.gov/apps/exo/#/planet/K2-330_b
EPIC-212587672-c,https://eyes.nasa.gov/apps/exo/#/planet/EPIC-212587672_c
EPIC-212297394-c,https://eyes.nasa.gov/apps/exo/#/planet/EPIC-212297394_c
EPIC-212297394-c,https://eyes.nasa.gov/apps/exo/#/planet/EPIC-212297394_c
TOI-2202-c,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2202_c
TOI-2202-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2202_b
L-98-59-e,https://eyes.nasa.gov/apps/exo/#/planet/L-98-59_e
K2-354-b,https://eyes.nasa.gov/apps/exo/#/planet/K2-354_b
K2-353-b,https://eyes.nasa.gov/apps/exo/#/planet/K2-353_b
K2-352-d,https://eyes.nasa.gov/apps/exo/#/planet/K2-352_d
K2-352-c,https://eyes.nasa.gov/apps/exo/#/planet/K2-352_c
